flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_distance_m,terminal_walk_time_min,terminal_transport_method,connection_time_min,arrival_delay_min,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min
0,12,14,292,75,167,27,353,37,900,5,28,110.0,4.0,1075.0,16,6,2,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
1,36,1,408,292,452,27,365,129,400,5,35,88.0,4.0,95.0,10,0,2,1,1,0,0,1,1,1,2,0,5,20.0,0.0,15,10
0,47,17,355,97,310,2,126,107,3000,12,19,110.0,5.0,190.0,18,6,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,16,0,437,294,381,27,369,22,2500,10,27,101.0,16.0,105.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
1,36,24,436,303,248,27,375,187,3500,12,19,95.0,39.0,72.0,10,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,0,24,324,291,452,27,366,51,600,8,33,118.0,3.0,105.0,9,0,2,1,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
1,17,1,31,231,268,2,245,147,600,5,33,105.0,14.0,170.0,1,0,2,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10
0,38,5,421,187,254,27,185,147,500,6,33,66.0,15.0,81.0,22,6,0,1,1,1,1,0,1,1,2,2,6,20.0,30.0,3,10
1,48,20,436,327,478,23,400,112,1200,5,7,80.0,33.0,5.0,13,0,0,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,10,1,29,319,15,0,399,97,4500,18,19,99.0,27.0,95.0,12,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
1,10,0,111,352,104,2,431,13,2000,10,19,107.0,15.0,50.0,15,0,2,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,23,24,436,263,263,2,332,13,1000,8,12,98.0,7.0,135.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
1,25,12,238,291,118,27,358,76,600,7,13,74.0,14.0,65.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,36,1,382,304,136,0,373,112,400,5,35,85.0,41.0,60.0,11,0,0,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,10,0,436,327,56,2,421,144,4500,18,19,105.0,30.0,140.0,13,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
0,38,5,420,181,50,27,190,88,700,8,18,82.0,10.0,100.0,22,6,1,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10
1,26,0,135,348,236,27,449,143,3000,5,14,118.0,15.0,150.0,14,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,41,1,408,334,168,27,434,158,2500,10,20,85.0,18.0,160.0,13,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,39,5,401,326,440,2,409,214,1000,5,19,71.0,20.0,95.0,12,0,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,5,1,293,306,104,2,405,26,4000,15,19,106.0,14.0,180.0,11,0,2,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
0,35,24,299,164,57,14,215,21,1500,10,15,91.0,19.0,194.0,21,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,10,5,90,302,192,0,389,37,3500,15,19,85.0,28.0,135.0,10,0,0,3,1,0,0,1,1,1,0,0,15,30.0,0.0,15,10
0,48,0,306,4,462,0,11,156,1200,5,7,68.0,22.0,175.0,8,6,0,2,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10
1,0,24,235,296,248,27,373,51,300,4,33,106.0,15.0,100.0,10,0,1,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,14,5,148,286,101,6,398,180,1800,7,4,112.0,1.0,260.0,9,0,2,1,1,1,1,1,0,1,0,0,7,30.0,45.0,15,10
1,39,5,401,328,433,7,420,214,3500,14,23,95.0,43.0,130.0,13,0,0,3,1,0,0,0,1,1,2,2,14,20.0,0.0,8,10
0,31,24,436,218,179,27,221,112,800,8,36,117.0,9.0,80.0,23,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
0,24,6,436,83,421,6,354,51,700,4,2,136.0,6.0,1040.0,17,6,2,2,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,25,12,153,304,141,12,369,147,600,7,13,116.0,14.0,55.0,11,0,2,1,1,0,0,0,1,1,2,2,7,20.0,0.0,8,10
1,26,0,168,371,412,2,454,204,3000,5,14,80.0,15.0,60.0,16,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,21,15,331,219,54,0,260,131,800,5,30,102.0,0.0,295.0,23,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,15,12,436,111,469,14,118,176,1500,8,2,101.0,15.0,100.0,19,6,2,2,1,0,0,1,0,1,0,0,8,30.0,0.0,15,10
1,39,1,65,333,376,2,424,126,3000,12,23,75.0,16.0,125.0,13,0,0,3,1,0,0,0,0,1,2,2,12,20.0,0.0,8,10
1,39,5,436,330,455,6,423,214,1000,5,19,84.0,25.0,135.0,13,0,1,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,9,5,436,332,391,0,411,43,2000,8,19,78.0,25.0,75.0,13,0,0,3,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
1,45,1,343,339,99,2,428,26,3000,10,19,122.0,40.0,115.0,14,0,0,3,1,1,1,0,0,1,2,0,10,20.0,45.0,8,10
1,0,24,175,287,426,27,361,162,500,6,33,134.0,8.0,100.0,9,0,2,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10
1,10,5,90,302,192,0,389,194,4500,18,19,82.0,21.0,135.0,10,0,0,3,1,0,0,1,1,1,0,0,18,30.0,0.0,15,10
1,20,24,81,308,152,0,381,13,500,6,33,79.0,9.0,75.0,11,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,27,0,309,182,23,21,269,51,2500,10,19,95.0,40.0,412.0,22,6,0,3,1,0,0,0,1,1,2,2,10,20.0,0.0,3,10
0,27,5,307,176,128,12,295,36,2500,10,19,72.0,22.0,466.0,22,6,0,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10
0,7,11,154,36,356,2,49,104,600,7,33,96.0,12.0,127.0,13,6,2,1,1,0,0,0,1,1,2,0,7,20.0,0.0,8,10
1,45,0,436,320,425,0,447,165,1000,5,29,100.0,16.0,285.0,12,0,1,2,1,1,1,0,0,1,2,2,5,20.0,30.0,8,10
1,6,1,436,324,259,7,413,123,4200,16,19,86.0,0.0,125.0,12,0,2,3,1,0,0,0,1,1,2,2,16,20.0,0.0,8,10
0,47,17,180,176,461,27,207,104,600,7,33,100.0,26.0,154.0,22,6,1,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10
1,23,24,436,265,481,27,346,119,1000,8,12,154.0,14.0,161.0,7,0,2,1,1,1,0,1,1,1,2,0,8,20.0,45.0,15,10
0,38,0,232,121,107,17,158,129,700,8,18,109.0,12.0,172.0,20,6,2,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10
0,7,13,436,21,178,27,21,17,1000,8,19,70.0,7.0,55.0,11,6,1,3,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10
1,23,24,436,268,246,21,338,13,1000,8,12,127.0,22.0,120.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
0,40,6,256,192,385,12,223,201,600,7,33,82.0,19.0,155.0,22,6,1,1,1,0,0,0,1,1,2,1,7,20.0,0.0,3,10
1,42,5,436,290,201,0,366,57,800,5,33,65.0,6.0,110.0,9,0,1,1,1,0,0,1,1,1,2,0,5,20.0,0.0,15,10
1,6,1,436,326,15,2,406,57,4200,16,19,116.0,0.0,80.0,12,0,2,3,1,0,0,0,0,1,2,2,16,20.0,0.0,8,10
0,1,19,337,209,249,27,182,107,600,8,32,86.0,6.0,39.0,23,6,2,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10
1,10,0,74,319,192,0,409,26,3500,15,19,109.0,30.0,130.0,12,0,1,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10
1,0,24,305,289,263,2,345,74,300,4,33,121.0,25.0,25.0,9,0,1,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10
1,16,0,154,289,324,0,389,129,2500,10,27,156.0,14.0,200.0,9,0,2,2,1,1,1,1,0,1,0,0,10,30.0,45.0,15,10
1,39,5,401,318,176,27,406,131,3000,12,23,122.0,8.0,120.0,12,0,2,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10
1,9,0,436,358,108,2,445,145,500,6,33,123.0,15.0,80.0,15,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
0,1,19,364,205,365,2,209,194,700,9,32,101.0,30.0,103.0,23,6,1,1,1,0,0,0,1,1,1,1,9,16.0,0.0,3,10
1,48,20,436,269,478,23,324,21,1200,5,7,89.0,45.0,5.0,8,0,0,2,0,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,47,17,180,176,461,27,207,202,3000,12,19,90.0,38.0,154.0,22,6,0,3,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10
1,49,24,172,278,135,2,343,47,300,4,33,74.0,15.0,70.0,8,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,4,24,436,323,438,2,397,77,1200,5,6,108.0,1.0,65.0,12,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,10,1,74,319,196,0,406,194,4500,18,19,91.0,8.0,115.0,12,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
1,8,3,365,283,444,0,362,126,400,5,33,99.0,5.0,125.0,9,0,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,25,12,350,298,125,27,373,180,600,7,13,116.0,13.0,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,8,3,365,283,444,0,362,185,2800,10,8,111.0,12.0,125.0,9,0,1,3,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,47,17,192,195,476,19,169,143,3000,12,19,81.0,17.0,35.0,22,6,1,3,1,0,0,0,0,1,1,1,12,16.0,0.0,3,10
0,38,5,399,186,393,0,179,147,700,8,18,75.0,25.0,76.0,22,6,0,3,1,1,1,0,1,1,2,2,8,20.0,30.0,3,10
0,15,13,239,171,247,2,349,180,1500,8,2,107.0,5.0,745.0,22,6,2,2,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
1,34,5,0,348,7,0,426,48,500,6,33,80.0,22.0,55.0,14,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10
1,26,0,436,329,172,0,450,122,1500,5,1,111.0,10.0,255.0,13,0,2,2,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
0,47,17,192,195,476,19,169,202,600,7,33,89.0,41.0,35.0,22,6,0,1,1,0,0,0,0,1,1,2,7,16.0,0.0,3,10
1,42,5,436,295,270,27,366,166,2000,8,19,93.0,9.0,85.0,10,0,2,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,22,1,38,359,221,0,448,104,15000,18,0,85.0,11.0,90.0,15,0,1,3,1,0,0,0,1,1,2,2,18,20.0,0.0,8,10
1,4,24,436,323,438,2,397,39,1200,5,6,98.0,11.0,65.0,12,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,25,12,323,285,118,27,352,112,600,7,13,90.0,17.0,75.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,40,5,372,185,23,20,272,210,500,6,33,75.0,0.0,407.0,22,6,2,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
1,30,8,436,279,123,27,348,21,4500,15,21,102.0,16.0,85.0,8,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,8,3,365,286,59,3,368,162,400,5,33,129.0,15.0,140.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,45,1,28,309,259,2,389,144,1000,5,29,103.0,24.0,95.0,11,0,0,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10
0,2,11,436,67,366,2,65,107,1000,6,11,95.0,42.0,55.0,16,6,0,3,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10
0,44,5,357,156,180,15,295,138,600,7,3,83.0,26.0,506.0,21,6,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,41,1,284,338,250,2,454,121,2500,10,20,72.0,11.0,230.0,13,0,1,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
0,40,6,256,179,368,0,169,201,500,6,33,68.0,18.0,70.0,22,6,0,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
1,32,7,422,277,344,2,366,195,500,6,33,74.0,0.0,175.0,8,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
1,22,1,62,354,465,2,437,138,15000,18,0,80.0,20.0,70.0,15,0,0,3,1,0,0,0,0,1,1,2,18,16.0,0.0,8,10
0,1,19,150,217,265,14,222,110,600,8,32,87.0,5.0,88.0,23,6,2,1,1,0,0,0,1,1,1,1,8,16.0,0.0,3,10
0,47,17,180,176,461,27,207,28,600,7,33,98.0,28.0,154.0,22,6,1,1,1,0,0,0,1,1,1,1,7,16.0,0.0,3,10
1,23,24,436,263,263,2,332,170,1000,8,12,103.0,12.0,135.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
1,20,24,11,298,42,27,380,13,500,6,33,79.0,29.0,120.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,2,11,436,71,65,6,75,125,1000,6,11,87.0,39.0,95.0,16,6,0,3,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10
1,41,1,436,314,429,2,406,158,2500,10,20,83.0,30.0,140.0,11,0,0,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
0,35,24,348,156,260,0,374,186,1200,8,33,72.0,12.0,875.0,21,6,1,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,30,1,436,282,394,6,368,208,5200,18,10,125.0,2.0,160.0,9,0,2,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10
1,39,5,401,326,232,6,438,214,3000,12,23,94.0,5.0,220.0,12,0,2,3,1,0,0,0,0,1,2,2,12,20.0,0.0,8,10
1,17,0,4,247,82,27,311,57,800,6,33,114.0,13.0,70.0,5,0,2,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10
1,30,8,436,278,441,27,374,21,4500,15,21,118.0,2.0,195.0,8,0,2,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10
1,45,1,374,362,331,2,450,26,1000,5,29,143.0,12.0,85.0,16,0,2,2,1,1,1,0,0,1,2,0,5,20.0,45.0,8,10
0,11,24,268,103,50,27,145,201,700,5,31,65.0,18.0,210.0,19,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,27,0,235,188,144,21,212,201,2500,10,19,76.0,13.0,140.0,22,6,1,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10
1,37,0,400,332,425,2,432,170,2500,12,9,113.0,28.0,160.0,13,0,0,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10
1,23,24,436,264,19,9,344,13,1000,8,12,102.0,17.0,160.0,7,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
1,14,5,144,280,16,9,367,180,1800,7,4,133.0,5.0,165.0,9,0,2,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10
1,46,1,93,353,83,2,464,13,400,5,33,83.0,32.0,190.0,15,0,0,1,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,36,1,382,279,43,27,360,129,3500,12,19,76.0,16.0,135.0,8,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,5,0,61,326,395,2,413,97,4000,15,19,109.0,13.0,115.0,12,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10
1,33,22,436,315,265,25,386,37,800,5,6,92.0,21.0,5.0,12,0,1,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,31,24,436,0,190,0,9,172,800,8,36,94.0,4.0,365.0,4,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10
1,30,1,436,284,322,27,353,21,5200,18,10,110.0,16.0,85.0,9,0,0,3,1,1,1,1,1,1,0,0,18,30.0,45.0,15,10
0,7,24,436,10,3,27,5,171,600,7,33,89.0,5.0,35.0,9,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,48,5,168,93,107,15,111,30,1200,5,7,111.0,8.0,158.0,18,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,45,5,436,312,425,2,437,39,3000,10,19,125.0,39.0,285.0,11,0,0,3,1,1,1,0,1,1,2,2,10,20.0,30.0,8,10
0,48,0,377,17,373,2,27,165,1200,5,7,67.0,18.0,160.0,10,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,45,6,0,347,72,2,424,132,600,8,37,120.0,44.0,50.0,14,0,0,1,1,1,1,0,1,1,0,0,8,30.0,45.0,8,10
1,49,24,436,284,360,27,383,40,300,4,33,71.0,29.0,205.0,9,0,0,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10
1,39,1,9,365,115,2,454,214,1000,5,19,119.0,15.0,90.0,16,0,2,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,30,1,436,277,163,0,362,112,6000,20,10,123.0,21.0,155.0,8,0,1,3,1,1,1,1,1,1,0,0,20,30.0,45.0,15,10
0,43,24,427,202,107,17,263,101,1000,6,6,95.0,2.0,363.0,22,6,2,2,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
1,4,24,436,322,173,16,404,116,1200,5,6,80.0,34.0,90.0,12,0,0,2,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10
1,49,24,436,281,248,27,339,187,600,5,5,90.0,40.0,54.0,9,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,46,5,27,382,67,0,467,131,2500,10,24,90.0,40.0,60.0,17,0,0,2,1,0,0,1,1,1,2,0,10,20.0,0.0,15,10
1,25,12,350,298,125,27,373,112,600,7,13,101.0,2.0,90.0,10,0,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,34,0,436,385,7,0,473,144,400,5,33,78.0,28.0,50.0,18,0,0,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10
0,21,15,340,126,106,21,135,131,1000,5,30,102.0,2.0,105.0,20,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,35,24,312,83,203,11,108,122,1500,10,15,73.0,15.0,194.0,17,6,1,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10
1,25,12,323,285,118,27,352,8,600,7,13,62.0,6.0,75.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,7,11,138,10,23,21,22,28,600,7,33,89.0,25.0,175.0,9,6,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,28,9,119,142,128,15,270,131,350,5,33,100.0,2.0,493.0,21,6,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
0,28,12,18,167,265,14,285,122,500,7,33,94.0,10.0,468.0,21,6,2,1,1,1,1,1,0,1,0,0,7,30.0,45.0,15,10
0,1,19,140,204,276,27,213,110,600,8,32,108.0,2.0,116.0,23,6,2,1,1,0,0,0,1,1,2,2,8,20.0,0.0,3,10
1,18,0,329,355,425,2,448,39,400,5,33,127.0,0.0,110.0,15,0,2,1,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10
0,28,9,118,146,62,0,271,189,350,5,33,95.0,25.0,487.0,21,6,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10
1,37,1,228,336,407,27,431,178,2800,10,9,114.0,8.0,135.0,13,0,1,3,1,1,0,0,1,1,2,2,10,20.0,30.0,8,10
1,34,5,66,341,52,16,435,165,400,5,33,112.0,5.0,130.0,14,0,2,1,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,48,0,380,142,103,0,144,22,1200,5,7,78.0,1.0,93.0,21,6,2,2,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10
1,14,5,148,286,101,6,398,34,5500,18,19,146.0,1.0,260.0,9,0,2,3,1,1,1,1,0,1,0,0,18,30.0,45.0,15,10
1,3,0,145,274,2,0,354,147,3500,12,19,102.0,10.0,140.0,8,0,2,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10
1,46,1,79,387,318,0,478,165,2800,12,24,85.0,8.0,80.0,18,0,1,2,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
0,40,6,296,192,144,21,223,201,500,6,33,63.0,6.0,155.0,22,6,1,1,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10
1,46,5,27,382,67,0,467,30,2800,12,24,80.0,22.0,60.0,17,0,0,2,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,32,5,356,299,9,19,368,51,500,6,33,74.0,28.0,75.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,11,24,271,113,261,27,141,201,700,5,31,80.0,16.0,160.0,19,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,48,5,137,75,265,14,95,51,1200,5,7,97.0,6.0,175.0,16,6,2,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
0,47,17,180,176,461,27,207,143,3000,12,19,93.0,5.0,154.0,22,6,2,3,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10
1,23,24,436,265,392,0,328,125,1000,8,12,116.0,37.0,105.0,7,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10
0,2,11,436,136,35,1,191,59,1000,6,11,66.0,18.0,195.0,20,6,0,3,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,21,24,436,54,128,14,92,180,800,5,30,85.0,38.0,264.0,15,6,0,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
0,24,10,66,76,260,8,304,33,700,4,2,113.0,5.0,795.0,16,6,2,2,1,1,1,0,1,1,0,0,4,30.0,45.0,8,10
1,41,0,5,348,482,2,453,107,2500,10,20,74.0,12.0,170.0,14,0,1,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10
1,34,0,436,385,7,0,473,126,1200,5,26,92.0,7.0,50.0,18,0,2,3,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10
1,41,1,383,346,425,2,438,43,2500,10,20,71.0,21.0,115.0,14,0,0,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10
0,11,24,160,46,271,2,78,51,900,5,31,87.0,20.0,235.0,14,6,1,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10
1,20,24,5,299,15,0,379,37,500,6,33,67.0,18.0,110.0,10,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,43,24,428,200,129,27,230,21,800,5,6,84.0,3.0,167.0,22,6,2,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10
1,25,12,332,297,284,14,362,147,600,7,13,106.0,14.0,55.0,10,0,2,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10
0,11,24,259,33,107,12,57,147,700,5,31,69.0,21.0,182.0,13,6,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,3,1,201,287,325,0,361,34,3500,12,19,106.0,12.0,100.0,9,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10
1,4,24,436,322,172,0,439,133,1200,5,6,91.0,44.0,245.0,12,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,22,1,436,374,138,18,465,113,15900,23,0,113.0,4.0,90.0,17,0,2,3,1,0,0,1,1,1,0,0,23,30.0,0.0,15,10
1,16,0,72,287,263,2,349,165,2500,10,27,119.0,7.0,50.0,9,0,2,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
0,12,12,214,202,146,27,184,30,900,5,28,106.0,10.0,56.0,22,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10
0,27,5,357,184,334,6,182,210,2500,10,19,110.0,10.0,81.0,22,6,2,3,1,0,0,0,0,1,1,1,10,16.0,0.0,3,10
0,21,12,196,94,321,14,139,131,1000,5,30,71.0,15.0,243.0,18,6,1,3,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10
1,34,0,111,349,7,0,426,43,400,5,33,83.0,30.0,50.0,14,0,1,1,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10
1,49,24,28,276,119,7,338,116,500,6,33,108.0,15.0,75.0,8,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,31,0,436,77,196,27,85,13,800,8,36,95.0,1.0,130.0,17,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10
1,45,0,226,344,84,27,438,22,600,8,37,117.0,5.0,125.0,14,0,2,1,1,1,1,0,1,1,2,0,8,20.0,45.0,8,10
1,19,1,228,363,312,16,469,180,2000,8,17,94.0,41.0,165.0,16,0,0,2,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10
0,40,24,436,138,26,27,218,15,600,7,33,117.0,13.0,256.0,20,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
0,31,6,436,24,195,0,23,182,800,8,36,95.0,8.0,75.0,11,6,2,1,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10
1,3,0,145,274,2,0,354,147,300,4,33,113.0,6.0,140.0,8,0,2,1,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10
1,5,1,294,323,259,7,398,26,4000,15,19,100.0,24.0,70.0,12,0,1,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10
0,7,15,338,152,260,8,350,88,600,7,33,106.0,5.0,790.0,21,6,2,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10
1,4,24,436,311,438,2,383,165,1200,5,6,76.0,21.0,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,21,13,258,75,309,2,79,22,1000,5,30,79.0,33.0,96.0,16,6,0,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,11,24,189,106,355,27,110,180,700,5,31,89.0,23.0,100.0,19,6,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
0,27,0,309,182,23,21,269,104,2500,10,19,87.0,3.0,412.0,22,6,2,3,1,0,0,0,1,1,1,2,10,16.0,0.0,3,10
1,26,0,177,366,331,2,449,59,3000,5,14,104.0,11.0,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
0,44,5,333,80,50,27,183,189,700,5,2,58.0,15.0,400.0,17,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10
1,34,0,436,389,283,27,484,144,500,6,33,91.0,40.0,80.0,18,0,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10
0,33,24,436,22,97,7,20,128,1200,6,6,80.0,6.0,41.0,11,6,2,2,1,0,0,0,1,1,2,0,6,20.0,0.0,8,10
1,4,24,436,311,438,2,383,33,1200,5,6,75.0,30.0,65.0,11,0,0,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10
1,16,0,166,294,228,27,367,180,2500,10,27,110.0,26.0,95.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10
