flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,aircraft.registration,aircraft.iata,aircraft.icao,aircraft.icao24,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao,live.updated,live.latitude,live.longitude,live.altitude,live.direction,live.speed_horizontal,live.speed_vertical,live.is_ground
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C29,,2026-04-18T08:55:00+00:00,2026-04-18T08:55:00+00:00,,,,Bradley International,America/New_York,BDL,KBDL,,A29,5,2026-04-18T10:12:00+00:00,,,,,,AlphaSky,AS,JAG,4360,AS4360,JAG4360,,,,,AA0E62,american airlines,aa,aal,865,aa865,aal865,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,E,E1,,2026-04-18T08:51:00+00:00,2026-04-18T08:51:00+00:00,,,,Orlando International,America/New_York,MCO,KMCO,,,,2026-04-18T11:41:00+00:00,,,,,,Frontier,F9,FFT,1807,F91807,FFT1807,,,,,A7D6A8,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,E,E1,,2026-04-18T08:51:00+00:00,2026-04-18T08:51:00+00:00,,,,Orlando International,America/New_York,MCO,KMCO,,,,2026-04-18T11:41:00+00:00,,,,,,Volaris,Y4,VOI,2251,Y42251,VOI2251,,,,,A7D6A8,frontier,f9,fft,1807,f91807,fft1807,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F37,,2026-04-18T08:50:00+00:00,2026-04-18T08:50:00+00:00,,,,T. F. Green Airport,America/New_York,PVD,KPVD,,4,1,2026-04-18T10:18:00+00:00,33.0,,,,,American Airlines,AA,AAL,5789,AA5789,AAL5789,,,,,AD159B,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F37,,2026-04-18T08:50:00+00:00,2026-04-18T08:50:00+00:00,,,,T. F. Green Airport,America/New_York,PVD,KPVD,,4,1,2026-04-18T10:18:00+00:00,33.0,,,,,AlphaSky,AS,JAG,6570,AS6570,JAG6570,,,,,AD159B,american airlines,aa,aal,5789,aa5789,aal5789,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A6,,2026-04-18T08:50:00+00:00,2026-04-18T08:50:00+00:00,,,,Owen Roberts International,America/Cayman,GCM,MWCR,,,,2026-04-18T11:44:00+00:00,28.0,,,,,American Airlines,AA,AAL,1344,AA1344,AAL1344,,,,,A06BD3,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A6,,2026-04-18T08:45:00+00:00,2026-04-18T08:45:00+00:00,,,,Buffalo Niagara International,America/New_York,BUF,KBUF,,4,,2026-04-18T10:18:00+00:00,33.0,,,,,American Airlines,AA,AAL,5962,AA5962,AAL5962,,,,,A944B9,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A6,,2026-04-18T08:45:00+00:00,2026-04-18T08:45:00+00:00,,,,Buffalo Niagara International,America/New_York,BUF,KBUF,,4,,2026-04-18T10:18:00+00:00,33.0,,,,,AlphaSky,AS,JAG,6408,AS6408,JAG6408,,,,,A944B9,american airlines,aa,aal,5962,aa5962,aal5962,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,,,,2026-04-18T08:44:00+00:00,2026-04-18T08:44:00+00:00,,,,Louisville International (Standiford Field),America/Kentucky/Louisville,SDF,KSDF,,,,2026-04-18T10:25:00+00:00,12.0,,,,,UPS,5X,UPS,5191,5X5191,UPS5191,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F38,,2026-04-18T08:43:00+00:00,2026-04-18T08:43:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,E,D28,5,2026-04-18T10:45:00+00:00,,,,,,American Airlines,AA,AAL,5219,AA5219,AAL5219,,,,,A7C878,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F38,,2026-04-18T08:43:00+00:00,2026-04-18T08:43:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,E,D28,5,2026-04-18T10:45:00+00:00,,,,,,British Airways,BA,BAW,6837,BA6837,BAW6837,,,,,A7C878,american airlines,aa,aal,5219,aa5219,aal5219,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F38,,2026-04-18T08:43:00+00:00,2026-04-18T08:43:00+00:00,,,,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,E,D28,5,2026-04-18T10:45:00+00:00,,,,,,AlphaSky,AS,JAG,6495,AS6495,JAG6495,,,,,A7C878,american airlines,aa,aal,5219,aa5219,aal5219,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F34,,2026-04-18T08:42:00+00:00,2026-04-18T08:42:00+00:00,,,,Richmond International Airport,America/New_York,RIC,KRIC,,A8,,2026-04-18T10:05:00+00:00,,,,,,American Airlines,AA,AAL,5841,AA5841,AAL5841,,,,,AC828F,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F34,,2026-04-18T08:42:00+00:00,2026-04-18T08:42:00+00:00,,,,Richmond International Airport,America/New_York,RIC,KRIC,,A8,,2026-04-18T10:05:00+00:00,,,,,,British Airways,BA,BAW,6801,BA6801,BAW6801,,,,,AC828F,american airlines,aa,aal,5841,aa5841,aal5841,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F34,,2026-04-18T08:42:00+00:00,2026-04-18T08:42:00+00:00,,,,Richmond International Airport,America/New_York,RIC,KRIC,,A8,,2026-04-18T10:05:00+00:00,,,,,,AlphaSky,AS,JAG,6459,AS6459,JAG6459,,,,,AC828F,american airlines,aa,aal,5841,aa5841,aal5841,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,B,B15,,2026-04-18T08:40:00+00:00,2026-04-18T08:40:00+00:00,,,,Sky Harbor International,America/Phoenix,PHX,KPHX,4,A23,CLM1,2026-04-18T11:02:00+00:00,28.0,,,,,American Airlines,AA,AAL,2820,AA2820,AAL2820,,,,,A535BE,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A15,,2026-04-18T08:40:00+00:00,2026-04-18T08:40:00+00:00,,,,Punta Cana International,America/Santo_Domingo,PUJ,MDPC,B,B24,,2026-04-18T12:39:00+00:00,29.0,,,,,American Airlines,AA,AAL,2641,AA2641,AAL2641,,,,,A356F6,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,D,D8,,2026-04-18T08:40:00+00:00,2026-04-18T08:40:00+00:00,,,,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B12,,2026-04-18T10:51:00+00:00,15.0,,,,,Delta Air Lines,DL,DAL,1180,DL1180,DAL1180,,,,,A3B796,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,D,D8,,2026-04-18T08:40:00+00:00,2026-04-18T08:40:00+00:00,,,,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B12,,2026-04-18T10:51:00+00:00,15.0,,,,,Korean Air,KE,KAL,7000,KE7000,KAL7000,,,,,A3B796,delta air lines,dl,dal,1180,dl1180,dal1180,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,D,D8,,2026-04-18T08:40:00+00:00,2026-04-18T08:40:00+00:00,,,,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B12,,2026-04-18T10:51:00+00:00,15.0,,,,,Aeromexico,AM,AMX,5205,AM5205,AMX5205,,,,,A3B796,delta air lines,dl,dal,1180,dl1180,dal1180,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A6,,2026-04-18T08:36:00+00:00,2026-04-18T08:36:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B10B,,2026-04-18T10:29:00+00:00,,,,,,American Airlines,AA,AAL,5522,AA5522,AAL5522,,,,,A75359,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A6,,2026-04-18T08:36:00+00:00,2026-04-18T08:36:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B10B,,2026-04-18T10:29:00+00:00,,,,,,Porter Airlines Canada,PD,POE,6003,PD6003,POE6003,,,,,A75359,american airlines,aa,aal,5522,aa5522,aal5522,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C27,,2026-04-18T08:36:00+00:00,2026-04-18T08:36:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,T4C1,2026-04-18T11:34:00+00:00,28.0,,,,,American Airlines,AA,AAL,824,AA824,AAL824,,,,,A58FDF,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C27,,2026-04-18T08:36:00+00:00,2026-04-18T08:36:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,T4C1,2026-04-18T11:34:00+00:00,28.0,,,,,Air Tahiti Nui,TN,THT,1149,TN1149,THT1149,,,,,A58FDF,american airlines,aa,aal,824,aa824,aal824,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C27,,2026-04-18T08:36:00+00:00,2026-04-18T08:36:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,T4C1,2026-04-18T11:34:00+00:00,28.0,,,,,Japan Airlines,JL,JTL,7294,JL7294,JTL7294,,,,,A58FDF,american airlines,aa,aal,824,aa824,aal824,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C27,,2026-04-18T08:36:00+00:00,2026-04-18T08:36:00+00:00,,,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,T4C1,2026-04-18T11:34:00+00:00,28.0,,,,,British Airways,BA,BAW,4586,BA4586,BAW4586,,,,,A58FDF,american airlines,aa,aal,824,aa824,aal824,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C20,,2026-04-18T08:31:00+00:00,2026-04-18T08:31:00+00:00,,,,Pensacola International Airport,America/Chicago,PNS,KPNS,,,,2026-04-18T10:16:00+00:00,28.0,,,,,American Airlines,AA,AAL,3185,AA3185,AAL3185,,,,,AA6113,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C20,,2026-04-18T08:31:00+00:00,2026-04-18T08:31:00+00:00,,,,Pensacola International Airport,America/Chicago,PNS,KPNS,,,,2026-04-18T10:16:00+00:00,28.0,,,,,AlphaSky,AS,JAG,6385,AS6385,JAG6385,,,,,AA6113,american airlines,aa,aal,3185,aa3185,aal3185,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,,,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Richmond International Airport,America/New_York,RIC,KRIC,,,,2026-04-18T09:19:00+00:00,10.0,,,,,Slate Aviation,S9,SGX,435,S9435,SGX435,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F16,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Cincinnati/Northern Kentucky,America/New_York,CVG,KCVG,,B20,3,2026-04-18T10:37:00+00:00,30.0,,,,,American Airlines,AA,AAL,5086,AA5086,AAL5086,,,,,,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F16,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Cincinnati/Northern Kentucky,America/New_York,CVG,KCVG,,B20,3,2026-04-18T10:37:00+00:00,30.0,,,,,AlphaSky,AS,JAG,6243,AS6243,JAG6243,,,,,,american airlines,aa,aal,5086,aa5086,aal5086,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A14,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Cyril E King Airport,America/St_Thomas,STT,TIST,,,,2026-04-18T12:35:00+00:00,21.0,,,,,American Airlines,AA,AAL,3119,AA3119,AAL3119,,,,,AC7658,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A14,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Cyril E King Airport,America/St_Thomas,STT,TIST,,,,2026-04-18T12:35:00+00:00,21.0,,,,,AlphaSky,AS,JAG,4277,AS4277,JAG4277,,,,,AC7658,american airlines,aa,aal,3119,aa3119,aal3119,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A23,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Orlando International,America/New_York,MCO,KMCO,B,57,24,2026-04-18T11:15:00+00:00,21.0,,,,,American Airlines,AA,AAL,1697,AA1697,AAL1697,,,,,A56862,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F20,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Greenville Spartanburg International Airport,America/New_York,GSP,KGSP,,A1,,2026-04-18T10:36:00+00:00,,,,,,American Airlines,AA,AAL,6014,AA6014,AAL6014,,,,,A8E32B,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F20,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Greenville Spartanburg International Airport,America/New_York,GSP,KGSP,,A1,,2026-04-18T10:36:00+00:00,,,,,,British Airways,BA,BAW,4350,BA4350,BAW4350,,,,,A8E32B,american airlines,aa,aal,6014,aa6014,aal6014,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F20,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Greenville Spartanburg International Airport,America/New_York,GSP,KGSP,,A1,,2026-04-18T10:36:00+00:00,,,,,,AlphaSky,AS,JAG,6038,AS6038,JAG6038,,,,,A8E32B,american airlines,aa,aal,6014,aa6014,aal6014,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A16,,2026-04-18T08:30:00+00:00,2026-04-18T08:30:00+00:00,,,,Luis Munoz Marin International,America/Puerto_Rico,SJU,TJSJ,C,C8,,2026-04-18T12:26:00+00:00,21.0,,,,,American Airlines,AA,AAL,2851,AA2851,AAL2851,,,,,A6F00D,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,A,A11,,2026-04-18T08:29:00+00:00,2026-04-18T08:29:00+00:00,,,,Cancún International,America/Cancun,CUN,MMUN,3,,,2026-04-18T11:25:00+00:00,21.0,,,,,American Airlines,AA,AAL,1262,AA1262,AAL1262,,,,,A08663,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F23,,2026-04-18T08:28:00+00:00,2026-04-18T08:28:00+00:00,,,,Hopkins International,America/New_York,CLE,KCLE,,C5,8,2026-04-18T10:14:00+00:00,31.0,,,,,American Airlines,AA,AAL,5171,AA5171,AAL5171,,,,,A9B007,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,F,F23,,2026-04-18T08:28:00+00:00,2026-04-18T08:28:00+00:00,,,,Hopkins International,America/New_York,CLE,KCLE,,C5,8,2026-04-18T10:14:00+00:00,31.0,,,,,AlphaSky,AS,JAG,6892,AS6892,JAG6892,,,,,A9B007,american airlines,aa,aal,5171,aa5171,aal5171,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C19,,2026-04-18T08:27:00+00:00,2026-04-18T08:27:00+00:00,,,,Logan International,America/New_York,BOS,KBOS,B,B7,2,2026-04-18T10:03:00+00:00,27.0,,,,,American Airlines,AA,AAL,4365,AA4365,AAL4365,,,,,A54312,,,,,,,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C19,,2026-04-18T08:27:00+00:00,2026-04-18T08:27:00+00:00,,,,Logan International,America/New_York,BOS,KBOS,B,B7,2,2026-04-18T10:03:00+00:00,27.0,,,,,Japan Airlines,JL,JTL,7008,JL7008,JTL7008,,,,,A54312,american airlines,aa,aal,4365,aa4365,aal4365,,,,,,,,
2026-04-18,scheduled,,,Philadelphia International,America/New_York,PHL,KPHL,C,C19,,2026-04-18T08:27:00+00:00,2026-04-18T08:27:00+00:00,,,,Logan International,America/New_York,BOS,KBOS,B,B7,2,2026-04-18T10:03:00+00:00,27.0,,,,,AlphaSky,AS,JAG,6035,AS6035,JAG6035,,,,,A54312,american airlines,aa,aal,4365,aa4365,aal4365,,,,,,,,
